,pid,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha
67,18.0,0.3329711560718973,-0.8743977711154148,-1.2076571478529776,-0.912143679076764,-0.2799074198740333,1.451151778903086
68,19.0,1.3557494623324644,-1.7911476814707294,0.4678085130694893,-1.0725769783014114,-1.1487722223871284,0.3932961730562981
69,20.0,4.423470836839264,-1.7911476814707294,-2.5477884288355988,-2.5179220163613008,-1.1487722223871284,-1.804464780919024
70,11.0,0.4354330499804247,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
71,12.0,1.969293737233824,-1.7911476814707294,-2.5477884288355988,3.2634581358782566,-1.1487722223871284,-1.804464780919024
72,13.0,-0.5462377898617512,-0.3058642983568082,-0.2559347529877318,0.0836990521464998,-0.0538930833067204,-0.0462560177387661
73,14.0,0.1286609125297445,-1.3785689639390848,-0.7384302636925459,3.2634581358782566,-0.75774395842984,-1.0718777962605832
74,15.0,0.1286609125297445,-0.96599024640744,-0.1353108753115281,-1.0725769783014114,-0.3667156944725513,1.1258831577147386
75,16.0,1.3557494623324644,-1.7911476814707294,1.0709279014505069,-1.0725769783014114,-1.1487722223871284,-0.3392908116021425
76,17.0,0.4354330499804247,-0.553411528875795,0.4678085130694893,-1.0725769783014114,-0.75774395842984,-0.3392908116021425
77,18.0,0.3329711560718973,-0.8743977711154148,-1.2076571478529776,-0.912143679076764,-0.2799074198740333,1.451151778903086
78,19.0,1.3557494623324644,-1.7911476814707294,0.4678085130694893,-1.0725769783014114,-1.1487722223871284,0.3932961730562981
79,20.0,4.423470836839264,-1.7911476814707294,-2.5477884288355988,-2.5179220163613008,-1.1487722223871284,-1.804464780919024
80,11.0,0.4354330499804247,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
81,12.0,1.969293737233824,-1.7911476814707294,-2.5477884288355988,3.2634581358782566,-1.1487722223871284,-1.804464780919024
82,13.0,-0.5462377898617512,-0.3058642983568082,-0.2559347529877318,0.0836990521464998,-0.0538930833067204,-0.0462560177387661
83,14.0,0.1286609125297445,-1.3785689639390848,-0.7384302636925459,3.2634581358782566,-0.75774395842984,-1.0718777962605832
84,15.0,0.1286609125297445,-0.96599024640744,-0.1353108753115281,-1.0725769783014114,-0.3667156944725513,1.1258831577147386
85,16.0,1.3557494623324644,-1.7911476814707294,1.0709279014505069,-1.0725769783014114,-1.1487722223871284,-0.3392908116021425
86,17.0,0.4354330499804247,-0.553411528875795,0.4678085130694893,-1.0725769783014114,-0.75774395842984,-0.3392908116021425
87,18.0,0.3329711560718973,-0.8743977711154148,-1.2076571478529776,-0.912143679076764,-0.2799074198740333,1.451151778903086
88,19.0,1.3557494623324644,-1.7911476814707294,0.4678085130694893,-1.0725769783014114,-1.1487722223871284,0.3932961730562981
89,20.0,4.423470836839264,-1.7911476814707294,-2.5477884288355988,-2.5179220163613008,-1.1487722223871284,-1.804464780919024
90,11.0,0.4354330499804247,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
91,12.0,1.969293737233824,-1.7911476814707294,-2.5477884288355988,3.2634581358782566,-1.1487722223871284,-1.804464780919024
92,13.0,-0.5462377898617512,-0.3058642983568082,-0.2559347529877318,0.0836990521464998,-0.0538930833067204,-0.0462560177387661
93,14.0,0.1286609125297445,-1.3785689639390848,-0.7384302636925459,3.2634581358782566,-0.75774395842984,-1.0718777962605832
94,15.0,0.1286609125297445,-0.96599024640744,-0.1353108753115281,-1.0725769783014114,-0.3667156944725513,1.1258831577147386
95,16.0,1.3557494623324644,-1.7911476814707294,1.0709279014505069,-1.0725769783014114,-1.1487722223871284,-0.3392908116021425
96,17.0,0.4354330499804247,-0.553411528875795,0.4678085130694893,-1.0725769783014114,-0.75774395842984,-0.3392908116021425
97,18.0,0.3329711560718973,-0.8743977711154148,-1.2076571478529776,-0.912143679076764,-0.2799074198740333,1.451151778903086
98,19.0,1.3557494623324644,-1.7911476814707294,0.4678085130694893,-1.0725769783014114,-1.1487722223871284,0.3932961730562981
99,20.0,4.423470836839264,-1.7911476814707294,-2.5477884288355988,-2.5179220163613008,-1.1487722223871284,-1.804464780919024
100,1.0,-0.7916554998222952,-0.1408328113441503,-0.1353108753115281,-0.3499044592714669,0.0243125694847372,0.3932961730562981
101,2.0,1.0489773248817844,-1.3785689639390848,0.4678085130694893,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
102,3.0,0.4354330499804247,-0.96599024640744,1.6740472898315248,-1.0725769783014114,-0.3667156944725513,-1.804464780919024
103,4.0,-0.4848833623716152,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-0.3667156944725513,-0.3392908116021425
104,5.0,-0.4848833623716152,-1.3785689639390848,0.4678085130694893,1.0954405787884225,-0.3667156944725513,0.3932961730562981
105,6.0,-1.098427637272975,0.2717459061874946,-0.1353108753115281,1.0954405787884225,-0.75774395842984,0.3932961730562981
106,7.0,-0.7916554998222952,-0.553411528875795,0.4678085130694893,0.3727680597584779,0.0243125694847372,-0.3392908116021425
107,8.0,-1.154260166288999,-0.291011464525669,0.7416247153944713,0.1097152628315777,0.2730065453615728,-0.4726216428099787
108,9.0,-0.4848833623716152,-0.96599024640744,-0.1353108753115281,1.8181130978183668,-0.3667156944725513,-0.3392908116021425
109,10.0,-0.7916554998222952,-0.553411528875795,-0.7384302636925459,3.2634581358782566,-0.3667156944725513,-1.0718777962605832
110,1.0,-0.7916554998222952,-0.1408328113441503,-0.1353108753115281,-0.3499044592714669,0.0243125694847372,0.3932961730562981
111,2.0,1.0489773248817844,-1.3785689639390848,0.4678085130694893,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
112,3.0,0.4354330499804247,-0.96599024640744,1.6740472898315248,-1.0725769783014114,-0.3667156944725513,-1.804464780919024
113,4.0,-0.4848833623716152,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-0.3667156944725513,-0.3392908116021425
114,5.0,-0.4848833623716152,-1.3785689639390848,0.4678085130694893,1.0954405787884225,-0.3667156944725513,0.3932961730562981
115,6.0,-1.098427637272975,0.2717459061874946,-0.1353108753115281,1.0954405787884225,-0.75774395842984,0.3932961730562981
116,7.0,-0.7916554998222952,-0.553411528875795,0.4678085130694893,0.3727680597584779,0.0243125694847372,-0.3392908116021425
117,8.0,-1.154260166288999,-0.291011464525669,0.7416247153944713,0.1097152628315777,0.2730065453615728,-0.4726216428099787
118,9.0,-0.4848833623716152,-0.96599024640744,-0.1353108753115281,1.8181130978183668,-0.3667156944725513,-0.3392908116021425
119,10.0,-0.7916554998222952,-0.553411528875795,-0.7384302636925459,3.2634581358782566,-0.3667156944725513,-1.0718777962605832
120,1.0,-0.7916554998222952,-0.1408328113441503,-0.1353108753115281,-0.3499044592714669,0.0243125694847372,0.3932961730562981
121,2.0,1.0489773248817844,-1.3785689639390848,0.4678085130694893,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
122,3.0,0.4354330499804247,-0.96599024640744,1.6740472898315248,-1.0725769783014114,-0.3667156944725513,-1.804464780919024
123,4.0,-0.4848833623716152,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-0.3667156944725513,-0.3392908116021425
124,5.0,-0.4848833623716152,-1.3785689639390848,0.4678085130694893,1.0954405787884225,-0.3667156944725513,0.3932961730562981
125,6.0,-1.098427637272975,0.2717459061874946,-0.1353108753115281,1.0954405787884225,-0.75774395842984,0.3932961730562981
126,7.0,-0.7916554998222952,-0.553411528875795,0.4678085130694893,0.3727680597584779,0.0243125694847372,-0.3392908116021425
127,8.0,-1.154260166288999,-0.291011464525669,0.7416247153944713,0.1097152628315777,0.2730065453615728,-0.4726216428099787
128,9.0,-0.4848833623716152,-0.96599024640744,-0.1353108753115281,1.8181130978183668,-0.3667156944725513,-0.3392908116021425
129,10.0,-0.7916554998222952,-0.553411528875795,-0.7384302636925459,3.2634581358782566,-0.3667156944725513,-1.0718777962605832
130,1.0,-0.7916554998222952,-0.1408328113441503,-0.1353108753115281,-0.3499044592714669,0.0243125694847372,0.3932961730562981
131,2.0,1.0489773248817844,-1.3785689639390848,0.4678085130694893,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
132,3.0,0.4354330499804247,-0.96599024640744,1.6740472898315248,-1.0725769783014114,-0.3667156944725513,-1.804464780919024
133,4.0,-0.4848833623716152,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-0.3667156944725513,-0.3392908116021425
134,5.0,-0.4848833623716152,-1.3785689639390848,0.4678085130694893,1.0954405787884225,-0.3667156944725513,0.3932961730562981
135,6.0,-1.098427637272975,0.2717459061874946,-0.1353108753115281,1.0954405787884225,-0.75774395842984,0.3932961730562981
136,7.0,-0.7916554998222952,-0.553411528875795,0.4678085130694893,0.3727680597584779,0.0243125694847372,-0.3392908116021425
137,8.0,-1.154260166288999,-0.291011464525669,0.7416247153944713,0.1097152628315777,0.2730065453615728,-0.4726216428099787
138,9.0,-0.4848833623716152,-0.96599024640744,-0.1353108753115281,1.8181130978183668,-0.3667156944725513,-0.3392908116021425
139,10.0,-0.7916554998222952,-0.553411528875795,-0.7384302636925459,3.2634581358782566,-0.3667156944725513,-1.0718777962605832
140,1.0,-0.7916554998222952,-0.1408328113441503,-0.1353108753115281,-0.3499044592714669,0.0243125694847372,0.3932961730562981
141,2.0,1.0489773248817844,-1.3785689639390848,0.4678085130694893,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
142,3.0,0.4354330499804247,-0.96599024640744,1.6740472898315248,-1.0725769783014114,-0.3667156944725513,-1.804464780919024
143,4.0,-0.4848833623716152,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-0.3667156944725513,-0.3392908116021425
144,5.0,-0.4848833623716152,-1.3785689639390848,0.4678085130694893,1.0954405787884225,-0.3667156944725513,0.3932961730562981
145,6.0,-1.098427637272975,0.2717459061874946,-0.1353108753115281,1.0954405787884225,-0.75774395842984,0.3932961730562981
146,7.0,-0.7916554998222952,-0.553411528875795,0.4678085130694893,0.3727680597584779,0.0243125694847372,-0.3392908116021425
147,8.0,-1.154260166288999,-0.291011464525669,0.7416247153944713,0.1097152628315777,0.2730065453615728,-0.4726216428099787
148,9.0,-0.4848833623716152,-0.96599024640744,-0.1353108753115281,1.8181130978183668,-0.3667156944725513,-0.3392908116021425
149,10.0,-0.7916554998222952,-0.553411528875795,-0.7384302636925459,3.2634581358782566,-0.3667156944725513,-1.0718777962605832
150,1.0,-0.7916554998222952,-0.1408328113441503,-0.1353108753115281,-0.3499044592714669,0.0243125694847372,0.3932961730562981
151,2.0,1.0489773248817844,-1.3785689639390848,0.4678085130694893,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
152,3.0,0.4354330499804247,-0.96599024640744,1.6740472898315248,-1.0725769783014114,-0.3667156944725513,-1.804464780919024
153,4.0,-0.4848833623716152,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-0.3667156944725513,-0.3392908116021425
154,5.0,-0.4848833623716152,-1.3785689639390848,0.4678085130694893,1.0954405787884225,-0.3667156944725513,0.3932961730562981
155,6.0,-1.098427637272975,0.2717459061874946,-0.1353108753115281,1.0954405787884225,-0.75774395842984,0.3932961730562981
156,7.0,-0.7916554998222952,-0.553411528875795,0.4678085130694893,0.3727680597584779,0.0243125694847372,-0.3392908116021425
157,8.0,-1.154260166288999,-0.291011464525669,0.7416247153944713,0.1097152628315777,0.2730065453615728,-0.4726216428099787
158,9.0,-0.4848833623716152,-0.96599024640744,-0.1353108753115281,1.8181130978183668,-0.3667156944725513,-0.3392908116021425
159,10.0,-0.7916554998222952,-0.553411528875795,-0.7384302636925459,3.2634581358782566,-0.3667156944725513,-1.0718777962605832
160,1.0,-0.7916554998222952,-0.1408328113441503,-0.1353108753115281,-0.3499044592714669,0.0243125694847372,0.3932961730562981
161,2.0,1.0489773248817844,-1.3785689639390848,0.4678085130694893,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
162,3.0,0.4354330499804247,-0.96599024640744,1.6740472898315248,-1.0725769783014114,-0.3667156944725513,-1.804464780919024
163,4.0,-0.4848833623716152,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-0.3667156944725513,-0.3392908116021425
164,5.0,-0.4848833623716152,-1.3785689639390848,0.4678085130694893,1.0954405787884225,-0.3667156944725513,0.3932961730562981
165,6.0,-1.098427637272975,0.2717459061874946,-0.1353108753115281,1.0954405787884225,-0.75774395842984,0.3932961730562981
166,7.0,-0.7916554998222952,-0.553411528875795,0.4678085130694893,0.3727680597584779,0.0243125694847372,-0.3392908116021425
167,8.0,-1.154260166288999,-0.291011464525669,0.7416247153944713,0.1097152628315777,0.2730065453615728,-0.4726216428099787
168,9.0,-0.4848833623716152,-0.96599024640744,-0.1353108753115281,1.8181130978183668,-0.3667156944725513,-0.3392908116021425
169,10.0,-0.7916554998222952,-0.553411528875795,-0.7384302636925459,3.2634581358782566,-0.3667156944725513,-1.0718777962605832
170,1.0,-0.7916554998222952,-0.1408328113441503,-0.1353108753115281,-0.3499044592714669,0.0243125694847372,0.3932961730562981
171,2.0,1.0489773248817844,-1.3785689639390848,0.4678085130694893,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
172,3.0,0.4354330499804247,-0.96599024640744,1.6740472898315248,-1.0725769783014114,-0.3667156944725513,-1.804464780919024
173,4.0,-0.4848833623716152,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-0.3667156944725513,-0.3392908116021425
174,5.0,-0.4848833623716152,-1.3785689639390848,0.4678085130694893,1.0954405787884225,-0.3667156944725513,0.3932961730562981
175,6.0,-1.098427637272975,0.2717459061874946,-0.1353108753115281,1.0954405787884225,-0.75774395842984,0.3932961730562981
176,7.0,-0.7916554998222952,-0.553411528875795,0.4678085130694893,0.3727680597584779,0.0243125694847372,-0.3392908116021425
177,8.0,-1.154260166288999,-0.291011464525669,0.7416247153944713,0.1097152628315777,0.2730065453615728,-0.4726216428099787
178,9.0,-0.4848833623716152,-0.96599024640744,-0.1353108753115281,1.8181130978183668,-0.3667156944725513,-0.3392908116021425
179,10.0,-0.7916554998222952,-0.553411528875795,-0.7384302636925459,3.2634581358782566,-0.3667156944725513,-1.0718777962605832
180,1.0,-0.7916554998222952,-0.1408328113441503,-0.1353108753115281,-0.3499044592714669,0.0243125694847372,0.3932961730562981
181,2.0,1.0489773248817844,-1.3785689639390848,0.4678085130694893,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
182,3.0,0.4354330499804247,-0.96599024640744,1.6740472898315248,-1.0725769783014114,-0.3667156944725513,-1.804464780919024
183,4.0,-0.4848833623716152,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-0.3667156944725513,-0.3392908116021425
184,5.0,-0.4848833623716152,-1.3785689639390848,0.4678085130694893,1.0954405787884225,-0.3667156944725513,0.3932961730562981
185,6.0,-1.098427637272975,0.2717459061874946,-0.1353108753115281,1.0954405787884225,-0.75774395842984,0.3932961730562981
186,7.0,-0.7916554998222952,-0.553411528875795,0.4678085130694893,0.3727680597584779,0.0243125694847372,-0.3392908116021425
187,8.0,-1.154260166288999,-0.291011464525669,0.7416247153944713,0.1097152628315777,0.2730065453615728,-0.4726216428099787
188,9.0,-0.4848833623716152,-0.96599024640744,-0.1353108753115281,1.8181130978183668,-0.3667156944725513,-0.3392908116021425
189,10.0,-0.7916554998222952,-0.553411528875795,-0.7384302636925459,3.2634581358782566,-0.3667156944725513,-1.0718777962605832
190,1.0,-0.7916554998222952,-0.1408328113441503,-0.1353108753115281,-0.3499044592714669,0.0243125694847372,0.3932961730562981
191,2.0,1.0489773248817844,-1.3785689639390848,0.4678085130694893,0.3727680597584779,-1.1487722223871284,-1.0718777962605832
192,3.0,0.4354330499804247,-0.96599024640744,1.6740472898315248,-1.0725769783014114,-0.3667156944725513,-1.804464780919024
193,4.0,-0.4848833623716152,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-0.3667156944725513,-0.3392908116021425
194,5.0,-0.4848833623716152,-1.3785689639390848,0.4678085130694893,1.0954405787884225,-0.3667156944725513,0.3932961730562981
195,6.0,-1.098427637272975,0.2717459061874946,-0.1353108753115281,1.0954405787884225,-0.75774395842984,0.3932961730562981
196,7.0,-0.7916554998222952,-0.553411528875795,0.4678085130694893,0.3727680597584779,0.0243125694847372,-0.3392908116021425
197,8.0,-1.154260166288999,-0.291011464525669,0.7416247153944713,0.1097152628315777,0.2730065453615728,-0.4726216428099787
198,9.0,-0.4848833623716152,-0.96599024640744,-0.1353108753115281,1.8181130978183668,-0.3667156944725513,-0.3392908116021425
199,10.0,-0.7916554998222952,-0.553411528875795,-0.7384302636925459,3.2634581358782566,-0.3667156944725513,-1.0718777962605832
200,40.0,-0.1781112249209353,-0.1408328113441503,0.4678085130694893,0.3727680597584779,-0.3667156944725513,-1.804464780919024
201,41.0,0.1286609125297445,-0.1408328113441503,-1.3415496520735637,1.8181130978183668,-1.1487722223871284,-0.3392908116021425
202,42.0,-0.4848833623716152,0.2717459061874946,-0.1353108753115281,-0.3499044592714669,-0.3667156944725513,-0.3392908116021425
203,43.0,-0.1781112249209353,1.0969033412507845,1.0709279014505069,-1.0725769783014114,-1.1487722223871284,-1.804464780919024
204,44.0,-0.1781112249209353,-0.553411528875795,0.4678085130694893,1.0954405787884225,0.0243125694847372,0.3932961730562981
205,45.0,-0.1781112249209353,-0.553411528875795,0.4678085130694893,-0.3499044592714669,-1.1487722223871284,1.1258831577147386
206,46.0,-0.4848833623716152,1.0969033412507845,-0.1353108753115281,-1.0725769783014114,-0.3667156944725513,-1.0718777962605832
207,47.0,-0.4848833623716152,-0.1408328113441503,0.4678085130694893,1.0954405787884225,-0.75774395842984,-1.0718777962605832
208,48.0,0.1286609125297445,-0.553411528875795,0.4678085130694893,1.0954405787884225,-0.75774395842984,-1.804464780919024
209,49.0,-0.4848833623716152,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-0.75774395842984,0.3932961730562981
210,50.0,0.4354330499804247,-0.96599024640744,-0.1353108753115281,-0.3499044592714669,-0.3667156944725513,-0.3392908116021425
211,51.0,-0.1781112249209353,-0.96599024640744,1.6740472898315248,-0.3499044592714669,-1.1487722223871284,0.3932961730562981
212,52.0,-0.7916554998222952,-0.1408328113441503,-0.7384302636925459,1.8181130978183668,-0.75774395842984,0.3932961730562981
213,53.0,0.7422051874311046,-0.553411528875795,-0.1353108753115281,-1.0725769783014114,-0.75774395842984,-0.3392908116021425
214,54.0,0.7422051874311046,-0.1408328113441503,-0.1353108753115281,0.3727680597584779,-1.1487722223871284,-1.804464780919024
215,55.0,-0.4848833623716152,0.2717459061874946,0.4678085130694893,-1.0725769783014114,-0.3667156944725513,-0.3392908116021425
216,40.0,-0.1781112249209353,-0.1408328113441503,0.4678085130694893,0.3727680597584779,-0.3667156944725513,-1.804464780919024
217,41.0,0.1286609125297445,-0.1408328113441503,-1.3415496520735637,1.8181130978183668,-1.1487722223871284,-0.3392908116021425
218,42.0,-0.4848833623716152,0.2717459061874946,-0.1353108753115281,-0.3499044592714669,-0.3667156944725513,-0.3392908116021425
219,43.0,-0.1781112249209353,1.0969033412507845,1.0709279014505069,-1.0725769783014114,-1.1487722223871284,-1.804464780919024
